639	-7964.42616539 0.00054186
640	-7964.42616622 0.00028629
641	-7964.42615941 0.00019038
642	-7964.42615944 0.00012816
643	-7964.42615709 0.00010656
644	-7964.42615281 0.00009147
645	-7964.42614960 0.00006522
646	-7964.42614955 0.00003663
647	-7964.42614905 0.00002814
648	-7964.42614867 0.00002483
649	-7964.42614801 0.00002516
650	-7964.42614733 0.00002332
651	-7964.42612849 0.00001975
652	-7964.42720894 2.39758503
653	-7964.42824325 0.47939067
654	-7964.42820828 0.17611753
655	-7964.42798886 0.08686759
656	-7964.42732560 0.04960283
657	-7964.42752048 0.00659661
658	-7964.42757737 0.00524729
659	-7964.42746795 0.00527230
660	-7964.42734817 0.00665369
661	-7964.42736271 0.00293962
662	-7964.42727826 0.00268063
663	-7964.42729417 0.00388957
664	-7964.42729484 0.00283484
665	-7964.42727498 0.00075636
666	-7964.42726398 0.00069825
667	-7964.42721542 0.00042458
668	-7964.42721681 0.00033927
669	-7964.42721810 0.00019605
670	-7964.42721944 0.00021343
671	-7964.42721863 0.00021231
672	-7964.42721479 0.00018281
673	-7964.42720820 0.00017277
674	-7964.42720786 0.00015293
675	-7964.42720889 0.00012800
676	-7964.42720875 0.00012700
677	-7964.42720665 0.00012534
678	-7964.42719597 0.00011787
679	-7964.42719969 0.00007291
680	-7964.42719894 0.00006563
681	-7964.42719871 0.00006828
682	-7964.42719965 0.00003632
683	-7964.42719833 0.00003302
684	-7964.42719821 0.00002897
685	-7964.42719710 0.00002356
686	-7964.42718267 0.00001514
687	-7964.42758652 1.07915696
688	-7964.42848404 0.15513469
689	-7964.42849892 0.05347396
690	-7964.42822443 0.02370535
691	-7964.42826457 0.00459651
692	-7964.42823628 0.00281832
693	-7964.42821061 0.00102366
694	-7964.42817442 0.00065126
695	-7964.42816833 0.00040155
696	-7964.42816549 0.00038542
697	-7964.42815044 0.00032020
698	-7964.42814294 0.00020619
699	-7964.42814174 0.00013819
700	-7964.42814025 0.00010346
701	-7964.42813995 0.00008764
702	-7964.42813509 0.00007228
703	-7964.42813338 0.00005541
704	-7964.42813274 0.00003291
705	-7964.42813290 0.00002579
706	-7964.42813237 0.00002104
707	-7964.42811541 0.00001791
708	-7964.42759947 2.02431060
709	-7964.42942010 0.19762503
710	-7964.42939145 0.11205787
711	-7964.42904786 0.04726661
712	-7964.42910456 0.00588676
713	-7964.42909933 0.00201227
714	-7964.42911159 0.00341199
715	-7964.42902757 0.00471505
716	-7964.42897967 0.00473913
717	-7964.42898567 0.00235898
718	-7964.42897868 0.00163671
719	-7964.42897767 0.00113407
720	-7964.42897327 0.00064726
721	-7964.42895886 0.00021070
722	-7964.42895306 0.00031247
723	-7964.42895132 0.00007351
724	-7964.42894471 0.00005819
725	-7964.42894643 0.00003624
726	-7964.42894573 0.00003204
727	-7964.42894607 0.00003033
728	-7964.42894628 0.00002788
729	-7964.42894629 0.00002743
730	-7964.42894597 0.00002748
731	-7964.42894595 0.00002805
732	-7964.42894615 0.00002821
733	-7964.42894496 0.00002819
734	-7964.42894483 0.00002672
735	-7964.42894452 0.00002063
736	-7964.42894444 0.00002289
737	-7964.42894318 0.00002398
738	-7964.42893721 0.00000698
739	-7964.42943064 0.74821384
740	-7964.42996647 0.10281670
741	-7964.42996255 0.04196216
742	-7964.42980800 0.01824405
743	-7964.42979976 0.00457761
744	-7964.42980025 0.00209379
745	-7964.42976809 0.00100509
746	-7964.42976757 0.00046208
747	-7964.42975972 0.00047831
748	-7964.42975052 0.00052718
749	-7964.42975155 0.00038313
750	-7964.42973090 0.00041286
751	-7964.42973242 0.00025884
752	-7964.42972890 0.00019654
753	-7964.42973317 0.00017958
754	-7964.42972737 0.00016929
755	-7964.42972641 0.00013161
756	-7964.42972847 0.00016520
757	-7964.42972678 0.00015454
758	-7964.42972459 0.00014475
759	-7964.42972637 0.00014003
760	-7964.42972508 0.00015594
761	-7964.42972454 0.00013716
762	-7964.42972562 0.00011641
763	-7964.42972354 0.00009701
764	-7964.42971994 0.00007648
765	-7964.42971965 0.00005205
766	-7964.42971978 0.00003240
767	-7964.42971904 0.00002233
768	-7964.42970358 0.00001621
769	-7964.43077333 0.16995322
770	-7964.43079244 0.06298349
771	-7964.43078526 0.02129349
772	-7964.43068129 0.01440268
773	-7964.43062728 0.00659603
774	-7964.43054936 0.00208614
775	-7964.43061231 0.00281218
776	-7964.43054890 0.00399661
777	-7964.43053949 0.00464519
778	-7964.43051612 0.00362793
779	-7964.43049348 0.00217028
780	-7964.43048713 0.00074498
781	-7964.43049284 0.00042116
782	-7964.43048126 0.00038420
783	-7964.43047462 0.00033852
784	-7964.43046618 0.00021218
785	-7964.43045869 0.00013362
786	-7964.43045636 0.00011495
787	-7964.43045641 0.00010573
788	-7964.43045258 0.00010150
789	-7964.43045324 0.00008611
790	-7964.43044920 0.00007696
791	-7964.43045057 0.00005216
792	-7964.43045016 0.00004878
793	-7964.43044952 0.00004339
794	-7964.43044892 0.00003683
795	-7964.43044869 0.00003181
796	-7964.43044784 0.00002716
797	-7964.43043420 0.00001465
798	-7964.43030742 1.50845278
799	-7964.43153675 0.18022782
800	-7964.43153633 0.07092626
801	-7964.43125877 0.03274667
802	-7964.43127239 0.00852692
803	-7964.43118655 0.00389964
804	-7964.43120538 0.00071945
805	-7964.43116388 0.00059160
806	-7964.43115257 0.00040833
807	-7964.43115689 0.00036132
808	-7964.43115766 0.00035293
809	-7964.43115585 0.00034980
810	-7964.43115976 0.00033759
811	-7964.43114476 0.00034936
812	-7964.43114296 0.00033684
813	-7964.43113336 0.00023116
814	-7964.43113477 0.00015333
815	-7964.43113575 0.00014940
816	-7964.43113559 0.00014167
817	-7964.43113480 0.00014133
818	-7964.43113359 0.00013569
819	-7964.43113343 0.00012795
820	-7964.43112911 0.00012554
821	-7964.43111992 0.00010992
822	-7964.43112158 0.00004684
823	-7964.43112190 0.00003906
824	-7964.43112104 0.00003684
825	-7964.43110294 0.00001961
826	-7964.43134538 2.45303234
827	-7964.43250322 0.42930715
828	-7964.43247932 0.14485056
829	-7964.43206280 0.06540745
830	-7964.43206048 0.01370046
831	-7964.43210104 0.00527216
832	-7964.43207850 0.00673050
833	-7964.43187233 0.00778523
834	-7964.43190249 0.00668143
835	-7964.43185829 0.00655970
836	-7964.43189475 0.00420742
837	-7964.43180710 0.00380378
838	-7964.43183449 0.00138087
839	-7964.43179882 0.00088445
840	-7964.43177480 0.00049782
841	-7964.43177258 0.00028843
842	-7964.43176119 0.00026389
843	-7964.43175514 0.00027245
844	-7964.43174695 0.00020627
845	-7964.43174736 0.00016898
846	-7964.43174475 0.00013655
847	-7964.43174126 0.00010079
848	-7964.43174217 0.00004853
849	-7964.43173828 0.00003747
850	-7964.43173838 0.00002493
851	-7964.43172329 0.00001747
852	-7964.43039622 4.28404823
853	-7964.43315590 0.56533836
854	-7964.43322078 0.22011285
855	-7964.43260751 0.09874574
856	-7964.43263431 0.02344243
857	-7964.43252307 0.01377130
858	-7964.43248105 0.00279969
859	-7964.43240351 0.00141441
860	-7964.43238155 0.00086706
861	-7964.43235808 0.00089137
862	-7964.43232922 0.00078558
863	-7964.43232752 0.00069588
864	-7964.43230953 0.00052057
865	-7964.43230741 0.00044398
866	-7964.43230695 0.00028821
867	-7964.43230007 0.00016215
868	-7964.43230364 0.00014215
869	-7964.43230355 0.00013801
870	-7964.43230436 0.00014001
871	-7964.43230406 0.00013970
872	-7964.43230451 0.00013479
873	-7964.43230264 0.00013062
874	-7964.43230278 0.00013664
875	-7964.43230469 0.00014254
876	-7964.43230049 0.00013621
877	-7964.43229921 0.00012954
878	-7964.43230006 0.00011724
879	-7964.43229875 0.00011776
880	-7964.43229875 0.00011463
881	-7964.43229970 0.00010757
882	-7964.43229937 0.00008216
883	-7964.43229754 0.00005504
884	-7964.43229530 0.00006560
885	-7964.43229313 0.00002941
886	-7964.43228129 0.00001395
887	-7964.43203587 0.71487389
888	-7964.43299081 0.05018810
889	-7964.43295837 0.02861222
890	-7964.43274949 0.01447594
891	-7964.43285677 0.00145493
892	-7964.43285646 0.00117486
893	-7964.43285706 0.00209212
894	-7964.43280578 0.00267508
895	-7964.43279457 0.00145666
896	-7964.43279629 0.00072773
897	-7964.43279522 0.00039382
898	-7964.43279434 0.00026339
899	-7964.43279001 0.00018059
900	-7964.43278452 0.00008103
901	-7964.43278406 0.00004646
902	-7964.43278260 0.00003000
903	-7964.43276632 0.00001829
904	-7964.43325861 1.22397471
905	-7964.43359812 0.25287358
906	-7964.43366765 0.05634054
907	-7964.43334251 0.03319943
908	-7964.43349687 0.00772984
909	-7964.43331362 0.00822267
910	-7964.43327130 0.00343663
911	-7964.43331116 0.00341478
912	-7964.43329064 0.00366058
913	-7964.43327473 0.00404237
914	-7964.43328401 0.00242695
915	-7964.43327401 0.00171441
916	-7964.43324616 0.00090550
917	-7964.43321102 0.00051117
918	-7964.43321384 0.00016375
919	-7964.43320663 0.00007494
920	-7964.43320180 0.00005848
921	-7964.43320320 0.00004732
922	-7964.43320246 0.00003320
923	-7964.43319157 0.00001370
924	-7964.43333700 0.37350568
925	-7964.43372864 0.05217478
926	-7964.43373023 0.01841909
927	-7964.43364857 0.00900743
928	-7964.43362704 0.00408959
929	-7964.43360068 0.00207641
930	-7964.43358135 0.00060481
931	-7964.43357758 0.00043912
932	-7964.43356431 0.00035162
933	-7964.43356228 0.00032350
934	-7964.43355758 0.00026025
935	-7964.43355523 0.00025959
936	-7964.43355355 0.00017575
937	-7964.43354919 0.00009793
938	-7964.43354988 0.00005187
939	-7964.43354854 0.00003843
940	-7964.43354639 0.00002890
941	-7964.43354654 0.00002083
942	-7964.43353174 0.00001551
943	-7964.43385024 2.31058355
944	-7964.43455249 0.48199304
945	-7964.43460200 0.11868098
946	-7964.43435911 0.06689348
947	-7964.43403330 0.03223994
948	-7964.43411398 0.00624101
949	-7964.43403994 0.00433743
950	-7964.43397786 0.00373746
951	-7964.43396552 0.00387357
952	-7964.43392164 0.00335998
953	-7964.43390208 0.00276035
954	-7964.43390188 0.00126475
955	-7964.43385828 0.00087018
956	-7964.43386045 0.00062476
957	-7964.43384864 0.00037130
958	-7964.43384390 0.00023025
959	-7964.43383935 0.00018993
960	-7964.43382802 0.00014553
961	-7964.43383177 0.00018365
962	-7964.43383273 0.00017943
963	-7964.43383124 0.00013301
964	-7964.43382621 0.00014593
965	-7964.43382592 0.00006602
966	-7964.43382490 0.00005461
967	-7964.43382406 0.00003317
968	-7964.43382349 0.00002983
969	-7964.43380962 0.00001618
970	-7964.43302075 2.44254891
971	-7964.43464000 0.33933922
972	-7964.43465114 0.11391738
973	-7964.43426024 0.05415926
